Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Daily Return,MA50,MA200
2013-08-15,27.285999,28.719999,27.0,27.934,27.934,50896000,2013,2013-08,0.0022244546498277895,24.036600000000004,12.695100004999999
2013-08-16,28.326,28.782,28.194,28.4,28.4,35540500,2013,2013-08,0.01668217942292527,24.215200019999997,12.809720005
2013-08-19,28.686001,29.476,28.566,28.98,28.98,40188500,2013,2013-08,0.02042253521126769,24.386639999999996,12.926490005
2013-08-20,29.73,29.955999,29.4,29.916,29.916,32091000,2013,2013-08,0.032298136645962705,24.584760000000003,13.046820004999999
2013-08-21,30.0,30.062,29.25,29.572001,29.572001,31331500,2013,2013-08,-0.011498830057494303,24.798320040000004,13.16576001
2013-08-22,29.844,31.496,29.628,31.42,31.42,52962000,2013,2013-08,0.06249151012811072,25.035800039999998,13.291360009999998
2013-08-23,31.4,32.459999,31.0,32.368,32.368,64659500,2013,2013-08,0.03017186505410563,25.290440040000004,13.422050009999998
2013-08-26,33.029999,34.599998,32.049999,32.844002,32.844002,120855500,2013,2013-08,0.014705944142362926,25.5461201,13.55473002
2013-08-27,32.459999,33.759998,32.189999,33.402,33.402,87834500,2013,2013-08,0.016989342528964668,25.80536008,13.69043002
2013-08-28,33.812,34.299999,32.650002,33.290001,33.290001,73700500,2013,2013-08,-0.0033530626908570005,26.057600120000004,13.826560025000001
2013-08-29,32.844002,33.549999,32.501999,33.212002,33.212002,47180000,2013,2013-08,-0.0023430158503149334,26.30312014,13.961550035
2013-08-30,33.273998,33.841999,32.792,33.799999,33.799999,55142000,2013,2013-08,0.017704352781864774,26.576520140000003,14.098940030000001
2013-09-03,34.68,34.740002,33.279999,33.787998,33.787998,60305500,2013,2013-09,-0.0003550591821023241,26.8540801,14.23650002
2013-09-04,33.953999,34.324001,33.112,34.124001,34.124001,57378500,2013,2013-09,0.009944448321560717,27.13060012,14.376300025
2013-09-05,34.02,34.299999,33.650002,33.986,33.986,33426500,2013,2013-09,-0.00404410373801134,27.400720119999995,14.514390025
2013-09-06,33.714001,33.939999,33.029999,33.394001,33.394001,43098500,2013,2013-09,-0.017418907785558546,27.64572016,14.64844003
2013-09-09,32.624001,32.900002,31.702,32.139999,32.139999,71722500,2013,2013-09,-0.037551714752598775,27.85152014,14.776140025
2013-09-10,32.290001,33.5,32.125999,33.273998,33.273998,44839000,2013,2013-09,0.035283106262697705,28.0875601,14.910040015
2013-09-11,33.282001,33.580002,32.425999,32.703999,32.703999,29162500,2013,2013-09,-0.01713046325241696,28.27292006,15.04143001
2013-09-12,32.799999,33.352001,32.102001,32.986,32.986,30800000,2013,2013-09,0.008622829275404253,28.46136008,15.17409001
2013-09-13,32.554001,33.273998,32.431999,33.108002,33.108002,27006000,2013,2013-09,0.0036985994058085225,28.66256012,15.30748002
2013-09-16,33.599998,34.169998,33.169998,33.316002,33.316002,37874500,2013,2013-09,0.006282469114264222,28.848520160000003,15.440830030000003
2013-09-17,33.015999,33.683998,32.672001,33.245998,33.245998,27484500,2013,2013-09,-0.002101212504429517,29.0270001,15.57337002
2013-09-18,33.414001,33.490002,32.84,33.243999,33.243999,27198500,2013,2013-09,-6.0127537756526905e-05,29.19808006,15.705770015
2013-09-19,34.16,36.094002,33.816002,35.584,35.584,77973000,2013,2013-09,0.07038867375732982,29.42068006,15.849070015
2013-09-20,35.779999,37.166,35.712002,36.678001,36.678001,67008500,2013,2013-09,0.030744182778776885,29.651800079999997,15.99856002
2013-09-23,36.896,37.096001,35.422001,36.222,36.222,40867000,2013,2013-09,-0.012432547782525005,29.85664008,16.14596002
2013-09-24,35.827999,36.992001,35.529999,36.466,36.466,31367000,2013,2013-09,0.006736237645629695,30.07692008,16.29439002
2013-09-25,36.712002,37.259998,36.099998,37.048,37.048,41263500,2013,2013-09,0.015960072396204783,30.381680100000004,16.44546002
2013-09-26,37.34,37.936001,37.122002,37.728001,37.728001,33072000,2013,2013-09,0.01835459404016393,30.65524014,16.599530025
2013-09-27,37.504002,38.256001,37.285999,38.18,38.18,29582000,2013,2013-09,0.01198046511926254,30.942720140000002,16.755150025
2013-09-30,37.799999,38.900002,37.599998,38.674,38.674,44623500,2013,2013-09,0.012938711367207922,31.23748012,16.913260025
2013-10-01,38.792,38.846001,37.674,38.599998,38.599998,38779500,2013,2013-10,-0.0019134819258416202,31.51976008,17.072650015
2013-10-02,37.717999,38.366001,35.080002,36.189999,36.189999,103877000,2013,2013-10,-0.06243521048887102,31.75260006,17.21979001
2013-10-03,35.009998,35.938,33.599998,34.661999,34.661999,119082500,2013,2013-10,-0.04222160934572006,31.95904004,17.358700005
2013-10-04,35.279999,36.236,34.529999,36.195999,36.195999,72070000,2013,2013-10,0.044255958809530815,32.18668004,17.50509
2013-10-07,36.492001,37.346001,36.051998,36.613998,36.613998,57428000,2013,2013-10,0.011548210065980058,32.401399999999995,17.653549990000002
2013-10-08,36.880001,37.186001,34.641998,34.945999,34.945999,68786000,2013,2013-10,-0.04555631974415908,32.56183998,17.793849985
2013-10-09,34.945999,34.998001,32.299999,33.756001,33.756001,76582500,2013,2013-10,-0.03405248194507193,32.71,17.92862999
2013-10-10,34.618,35.150002,33.938,34.585999,34.585999,44419500,2013,2013-10,0.02458816137610631,32.86459996,18.067279985
2013-10-11,34.549999,35.858002,34.240002,35.740002,35.740002,41555500,2013,2013-10,0.03336618959596915,33.03719998,18.212389995000002
2013-10-14,35.0,36.5,34.830002,35.944,35.944,38848000,2013,2013-10,0.005707834039852866,33.20407998,18.358419995000002
2013-10-15,37.056,37.757999,36.636002,36.787998,36.787998,54892500,2013,2013-10,0.023480914756287552,33.36111992,18.509139985
2013-10-16,36.98,37.459999,36.417999,36.712002,36.712002,41027000,2013,2013-10,-0.0020657824326293373,33.52675996,18.658829995
2013-10-17,36.708,36.959999,36.198002,36.560001,36.560001,33525000,2013,2013-10,-0.004140362598585523,33.721039960000006,18.806269999999998
2013-10-18,36.830002,37.192001,36.504002,36.68,36.68,29654000,2013,2013-10,0.003282248269085075,33.840719979999996,18.9549
2013-10-21,36.655998,36.678001,34.200001,34.52,34.52,57660500,2013,2013-10,-0.0588876772082878,33.91911998,19.0931
2013-10-22,34.099998,35.556,33.222,34.307999,34.307999,56933500,2013,2013-10,-0.006141396292004608,34.01575996,19.230299995
2013-10-23,33.782001,34.362,32.029999,32.900002,32.900002,66602000,2013,2013-10,-0.0410399044257872,34.092040000000004,19.361120005
2013-10-24,33.0,34.900002,32.566002,34.630001,34.630001,54128500,2013,2013-10,0.052583553034434516,34.22720002,19.50063001
2013-10-25,34.841999,34.900002,33.360001,33.931999,33.931999,37977500,2013,2013-10,-0.020155991332486578,34.34716,19.636760005
2013-10-28,34.035999,34.099998,32.439999,32.571999,32.571999,39208500,2013,2013-10,-0.04008016150183191,34.430599980000004,19.76671
2013-10-29,32.551998,33.09,30.6,32.894001,32.894001,70558500,2013,2013-10,0.009885853183281945,34.508880000000005,19.897920005
2013-10-30,32.925999,33.535999,31.634001,31.844,31.844,42009000,2013,2013-10,-0.031920744454285166,34.547439999999995,20.023240005
2013-10-31,31.134001,32.487999,30.66,31.988001,31.988001,46669000,2013,2013-10,0.004522076372315054,34.59576,20.14908001
2013-11-01,32.599998,33.18,32.082001,32.433998,32.433998,35903000,2013,2013-11,0.013942634302156032,34.61603996,20.27687
2013-11-04,33.0,35.077999,32.844002,35.040001,35.040001,65602000,2013,2013-11,0.08034788064055487,34.66947998,20.417550005
2013-11-05,36.0,36.285999,34.271999,35.362,35.362,112335500,2013,2013-11,0.009189468915825838,34.71983994,20.559170005000002
2013-11-06,30.962,32.146,29.27,30.232,30.232,155358500,2013,2013-11,-0.14507098014818176,34.65643994,20.674330005
2013-11-07,28.837999,29.129999,27.524,27.954,27.954,111423500,2013,2013-11,-0.0753506218576343,34.54971992,20.777110005
2013-11-08,27.296,28.120001,26.464001,27.59,27.59,112389500,2013,2013-11,-0.013021392287329236,34.43727988,20.878080005
2013-11-11,28.200001,29.084,27.42,28.940001,28.940001,69988000,2013,2013-11,0.048930808263863756,34.34007992,20.98475001
2013-11-12,28.938,28.940001,27.236,27.559999,27.559999,74926000,2013,2013-11,-0.04768493269920748,34.21551994,21.084600005000002
2013-11-13,28.167999,28.474001,27.268,27.74,27.74,63291500,2013,2013-11,0.006531241165864898,34.08783992,21.185780004999998
2013-11-14,27.784,28.08,26.822001,27.52,27.52,61018500,2013,2013-11,-0.007930785868781487,33.95851992,21.285870005000003
2013-11-15,27.370001,27.59,26.870001,27.09,27.09,49501000,2013,2013-11,-0.015625,33.8324399,21.383020005000002
2013-11-18,27.054001,27.09,23.922001,24.316,24.316,115691000,2013,2013-11,-0.10239940937615355,33.67595992,21.466860005000004
2013-11-19,23.886,25.799999,23.844,25.218,25.218,99081000,2013,2013-11,0.03709491692712619,33.51483996,21.554820005
2013-11-20,25.216,25.49,23.812,24.222,24.222,69248000,2013,2013-11,-0.03949559838210792,33.345199980000004,21.636760005
2013-11-21,24.577999,24.958,24.049999,24.42,24.42,59519000,2013,2013-11,0.008174386920980936,33.173879979999995,21.719380004999998
2013-11-22,24.316,24.549999,23.586,24.275999,24.275999,55483500,2013,2013-11,-0.0058968468468469926,32.99723992,21.80152
2013-11-25,24.9,25.167999,24.059999,24.167999,24.167999,51336500,2013,2013-11,-0.004448838542133737,32.81427986,21.883939994999995
2013-11-26,23.875999,24.544001,23.219999,24.1,24.1,69427500,2013,2013-11,-0.0028135966076462404,32.6313599,21.966549995
2013-11-27,24.261999,25.389999,23.903999,25.388,25.388,61838000,2013,2013-11,0.05344398340248957,32.47423992,22.055039994999998
2013-11-29,25.954,26.118,25.396,25.455999,25.455999,48581000,2013,2013-11,0.002678391365999566,32.2716799,22.14404999
2013-12-02,25.27,25.709999,24.785999,24.834,24.834,38756000,2013,2013-12,-0.02443427971536294,32.03479988,22.23117999
2013-12-03,26.535999,28.988001,26.318001,28.940001,28.940001,128412000,2013,2013-12,0.1653378835467505,31.8891599,22.336599995
2013-12-04,28.864,28.886,27.426001,27.790001,27.790001,65738500,2013,2013-12,-0.03973738632559132,31.715639919999997,22.43701
2013-12-05,28.030001,28.67,27.9,28.096001,28.096001,46442000,2013,2013-12,0.011011154695532488,31.536599939999995,22.542330005
2013-12-06,28.302,28.497999,27.26,27.472,27.472,39548000,2013,2013-12,-0.02220960199994293,31.331479920000003,22.643580005000004
2013-12-09,27.4,28.34,26.841999,28.32,28.32,45307500,2013,2013-12,0.030867792661618987,31.134279919999997,22.750800005000002
2013-12-10,28.01,29.174,27.972,28.438,28.438,53741000,2013,2013-12,0.004166666666666652,30.929559919999996,22.858560005
2013-12-11,28.375999,28.610001,27.898001,27.93,27.93,35689000,2013,2013-12,-0.017863422181587985,30.71615996,22.963110005000004
2013-12-12,27.940001,29.648001,27.705999,29.493999,29.493999,53839000,2013,2013-12,0.0559970998925885,30.582239960000003,23.07575
2013-12-13,29.610001,30.360001,29.464001,29.530001,29.530001,52959500,2013,2013-12,0.0012206550898710145,30.4796,23.188750004999996
2013-12-16,29.695999,30.086,29.219999,29.587999,29.587999,33376500,2013,2013-12,0.0019640365064668153,30.347439999999995,23.301109999999998
2013-12-17,29.516001,30.926001,29.264,30.492001,30.492001,52475000,2013,2013-12,0.030552995489826706,30.225000060000003,23.416920004999998
2013-12-18,30.448,30.98,29.190001,29.596001,29.596001,57909500,2013,2013-12,-0.029384755693796505,30.1180001,23.527210009999997
2013-12-19,29.379999,29.4,27.82,28.143999,28.143999,63700000,2013,2013-12,-0.04906074979521724,30.005760060000004,23.629700005000004
2013-12-20,28.316,28.870001,28.316,28.648001,28.648001,37063000,2013,2013-12,0.017907973916571063,29.8870001,23.73447001
2013-12-23,28.969999,29.247999,28.52,28.709999,28.709999,26927500,2013,2013-12,0.0021641300557060372,29.746400039999997,23.838920005
2013-12-24,30.0,30.993999,29.964001,30.282,30.282,49707500,2013,2013-12,0.054754477699563875,29.633160039999996,23.951210004999997
2013-12-26,31.007999,31.6,30.858,31.1,31.1,35647500,2013,2013-12,0.027012746846311275,29.51940008,24.067730005
2013-12-27,31.059999,31.1,30.16,30.224001,30.224001,27301000,2013,2013-12,-0.028167170418006426,29.38964006,24.182000009999996
2013-12-30,30.224001,30.962,30.15,30.488001,30.488001,22337500,2013,2013-12,0.00873478001803929,29.268200059999998,24.299150015
2013-12-31,30.464001,30.639999,29.732,30.086,30.086,21312000,2013,2013-12,-0.01318554798000704,29.136320060000003,24.414430014999997
2014-01-02,29.959999,30.496,29.309999,30.02,30.02,30942000,2014,2014-01,-0.0021937113607657377,29.04632006,24.529450015000002
2014-01-03,30.0,30.438,29.719999,29.912001,29.912001,23475000,2014,2014-01,-0.003597568287808106,28.9584001,24.643060019999997
2014-01-06,30.0,30.08,29.048,29.4,29.4,26805500,2014,2014-01,-0.017116909029255556,28.88840006,24.754050020000005
2014-01-07,29.524,30.08,29.049999,29.872,29.872,25170500,2014,2014-01,0.016054421768707527,28.79324004,24.86679002
2014-01-08,29.77,30.74,29.752001,30.256001,30.256001,30816000,2014,2014-01,0.012854880824852755,28.719720080000002,24.980540024999996
2014-01-09,30.5,30.686001,29.370001,29.506001,29.506001,26910000,2014,2014-01,-0.024788470888799874,28.65840012,25.09021003
2014-01-10,29.691999,29.780001,28.450001,29.143999,29.143999,37230500,2014,2014-01,-0.01226875848069009,28.583400079999997,25.197770025
2014-01-13,29.156,29.4,27.563999,27.868,27.868,31580500,2014,2014-01,-0.04378256395081548,28.503880080000002,25.299220025
2014-01-14,28.1,32.400002,27.334,32.254002,32.254002,138035000,2014,2014-01,0.15738488589062727,28.509200099999997,25.416560035000003
2014-01-15,33.689999,34.445999,32.419998,32.826,32.826,102328000,2014,2014-01,0.01773417140607858,28.51704014,25.536350035
2014-01-16,32.5,34.540001,32.48,34.194,34.194,59797000,2014,2014-01,0.04167428258088113,28.500120120000002,25.666220034999995
2014-01-17,34.037998,34.639999,33.59,34.001999,34.001999,46031000,2014,2014-01,-0.005615049423875695,28.4729201,25.794220029999998
2014-01-21,34.248001,35.458,34.161999,35.335999,35.335999,48673500,2014,2014-01,0.039232987448767354,28.57500008,25.929530025
2014-01-22,35.562,36.063999,34.952,35.712002,35.712002,35113000,2014,2014-01,0.010640791562168683,28.73016012,26.066260035
2014-01-23,35.445999,36.476002,34.683998,36.299999,36.299999,39337000,2014,2014-01,0.016464968835967264,28.904360099999998,26.207260029999997
2014-01-24,35.57,36.096001,34.706001,34.919998,34.919998,38321500,2014,2014-01,-0.03801655752111732,29.023960040000002,26.34000002
2014-01-27,35.032001,35.584,32.942001,33.924,33.924,43582000,2014,2014-01,-0.028522281129569338,29.15124006,26.466030019999998
2014-01-28,34.299999,35.796001,34.200001,35.675999,35.675999,30467000,2014,2014-01,0.05164482372361734,29.309960039999996,26.600660015
2014-01-29,35.060001,35.818001,34.625999,35.046001,35.046001,29677500,2014,2014-01,-0.017658874808242908,29.46048006,26.732590019999996
2014-01-30,35.599998,36.956001,35.402,36.568001,36.568001,42825000,2014,2014-01,0.043428635409786365,29.65004008,26.869840025000002
2014-01-31,35.77,37.200001,35.702,36.282001,36.282001,32544000,2014,2014-01,-0.007821045509159852,29.889360099999998,27.00580003
2014-02-03,36.577999,36.976002,35.032001,35.422001,35.422001,33824500,2014,2014-02,-0.023703213061484707,30.09344012,27.135940034999997
2014-02-04,36.139999,36.32,35.240002,35.745998,35.745998,23431500,2014,2014-02,0.009146772933578795,30.323920079999997,27.266840025
2014-02-05,35.66,36.118,33.872002,34.883999,34.883999,36340000,2014,2014-02,-0.024114559621471354,30.533200060000002,27.391070019999997
2014-02-06,35.259998,36.021999,35.200001,35.675999,35.675999,29208000,2014,2014-02,0.022703819020290394,30.761200059999997,27.518440015
2014-02-07,36.202,37.326,35.919998,37.306,37.306,44642500,2014,2014-02,0.045689007895756584,31.02396008,27.654540015000002
2014-02-10,37.868,39.860001,37.863998,39.312,39.312,64853500,2014,2014-02,0.05377151128504809,31.328200080000002,27.799100015000004
2014-02-11,39.793999,40.439999,38.540001,39.324001,39.324001,53549500,2014,2014-02,0.0003052757427759456,31.606920100000004,27.94452002
2014-02-12,39.155998,39.653999,38.863998,39.063999,39.063999,25868500,2014,2014-02,-0.00661178906998805,31.8790801,28.084900015000002
2014-02-13,38.667999,40.543999,38.650002,39.925999,39.925999,40146500,2014,2014-02,0.022066353216934953,32.18092008,28.23054001
2014-02-14,39.619999,40.375999,39.400002,39.646,39.646,30790000,2014,2014-02,-0.007012949131216417,32.39504006,28.37549001
2014-02-18,41.048,41.200001,40.271999,40.740002,40.740002,46664000,2014,2014-02,0.0275942591938656,32.65404008,28.52508002
2014-02-19,40.740002,40.740002,38.681999,38.728001,38.728001,80845000,2014,2014-02,-0.049386374600570715,32.86668008,28.664170024999997
2014-02-20,43.001999,43.042,41.254002,41.993999,41.993999,90011500,2014,2014-02,0.08433169581874367,33.15712006,28.814640020000002
2014-02-21,42.327999,42.796001,41.838001,41.919998,41.919998,39094000,2014,2014-02,-0.0017621803534357827,33.42912002,28.968730009999998
2014-02-24,41.751999,43.672001,41.664001,43.529999,43.529999,41392000,2014,2014-02,0.03840651423695185,33.73096,29.130590005
2014-02-25,46.0,51.84,45.689999,49.599998,49.599998,163408500,2014,2014-02,0.13944404179747405,34.16435996,29.309189994999997
2014-02-26,51.716,53.0,49.5,50.599998,50.599998,123023000,2014,2014-02,0.020161291135535997,34.58647994,29.485429985
2014-02-27,52.25,52.380001,49.666,50.507999,50.507999,89729000,2014,2014-02,-0.0018181621272000958,35.0060399,29.650169984999998
2014-02-28,49.93,50.535999,48.509998,48.962002,48.962002,72949000,2014,2014-02,-0.030608953643164516,35.39351996,29.81173999
2014-03-03,47.452,50.330002,46.998001,50.112,50.112,65446500,2014,2014-03,0.023487560823187037,35.78591994,29.977459989999996
2014-03-04,51.695999,52.0,50.566002,50.967999,50.967999,43728000,2014,2014-03,0.01708171695402294,36.2133599,30.140049980000004
2014-03-05,51.344002,51.397999,50.360001,50.532001,50.532001,29678500,2014,2014-03,-0.008554347993924516,36.66111994,30.301209989999997
2014-03-06,50.827999,51.5,49.889999,50.588001,50.588001,36805500,2014,2014-03,0.0011082086379281542,37.09991994,30.46420999
2014-03-07,50.588001,50.970001,48.882,49.242001,49.242001,39061500,2014,2014-03,-0.026607099972185022,37.51055998,30.622829994999996
2014-03-10,48.540001,48.599998,47.212002,47.768002,47.768002,38640500,2014,2014-03,-0.02993377543694864,37.86028002,30.774430005000003
2014-03-11,47.299999,48.919998,46.486,46.882,46.882,44050500,2014,2014-03,-0.01854802300502345,38.17592002,30.916110005
2014-03-12,46.299999,49.5,46.222,48.298,48.298,48772000,2014,2014-03,0.030203489612218082,38.5374,31.060520004999997
2014-03-13,48.757999,48.838001,46.799999,47.557999,47.557999,31181500,2014,2014-03,-0.015321566110397922,38.87879996,31.187980000000003
2014-03-14,47.057999,47.388,45.664001,46.194,46.194,41448500,2014,2014-03,-0.028680748321644023,39.20095996,31.314319995
2014-03-17,46.990002,47.585999,46.099998,46.796001,46.796001,29563000,2014,2014-03,0.01303201714508373,39.536479979999996,31.44335
2014-03-18,47.389999,48.299999,47.004002,48.007999,48.007999,31211500,2014,2014-03,0.025899606250542773,39.89839994,31.585629994999998
2014-03-19,48.278,48.310001,46.702,47.167999,47.167999,25356500,2014,2014-03,-0.01749708418382523,40.25375992,31.72887999
2014-03-20,47.231998,47.849998,46.672001,46.981998,46.981998,19089500,2014,2014-03,-0.003943372709111603,40.595959879999995,31.868949980000004
2014-03-21,47.203999,47.240002,45.5,45.778,45.778,41084500,2014,2014-03,-0.025626794330883884,40.90639985999999,32.002469985
2014-03-24,45.950001,45.98,42.054001,44.034,44.034,56644000,2014,2014-03,-0.03809690244222119,41.19695984,32.12528999
2014-03-25,44.827999,45.41,43.580002,44.088001,44.088001,39327000,2014,2014-03,0.0012263478221374857,41.495839880000005,32.24368999
2014-03-26,44.389999,44.52,42.27,42.591999,42.591999,34536500,2014,2014-03,-0.033932180322714056,41.79031986,32.356599984999995
2014-03-27,42.473999,42.720001,40.599998,41.464001,41.464001,47478500,2014,2014-03,-0.026483800396407742,41.97451984,32.469449995
2014-03-28,42.560001,43.344002,42.054001,42.473999,42.473999,48424000,2014,2014-03,0.02435843082292033,42.16747982000001,32.584089989999995
2014-03-31,43.299999,43.349998,41.278,41.689999,41.689999,41900000,2014,2014-03,-0.018458351425774566,42.3173998,32.694359985
2014-04-01,41.804001,43.632,41.716,43.394001,43.394001,36857000,2014,2014-04,0.04087316001134944,42.50523984,32.811029995000005
2014-04-02,44.0,46.178001,43.610001,46.057999,46.057999,53911500,2014,2014-04,0.06139092820687364,42.71967984,32.939119985000005
2014-04-03,46.060001,47.146,44.400002,45.080002,45.080002,54618500,2014,2014-04,-0.021234031465413916,42.907039839999996,33.06113
